Id,SalePrice
1662,396586.24546691554
1663,379995.4075669584
1664,595674.5278078768
1665,292666.4825184405
1666,332006.19530997425
1667,351935.7504087795
1668,332011.4334326552
1669,291639.8897712717
1670,339887.70228029904
1671,265780.0257471704
1672,417968.2679743062
1673,292478.2186760549
1674,239117.32830432104
1675,197374.9133659244
1676,194631.98601416923
1677,224725.28824034566
1678,488398.5432646274
1679,403245.5248409531
1680,357898.43037039076
1681,239076.24428406009
1682,326757.56554523984
1683,185490.80293282625
1684,173933.51365600503
1685,169192.7739111184
1686,166707.3612257358
1687,165897.95974577323
1688,189009.5619729835
1689,194817.68717447683
1690,192248.91319425343
1691,180360.69460900425
1692,262057.41172039259
1693,164235.70940284632
1694,184341.8246564744
1695,165515.43170847153
1696,278382.7076054276
1697,170493.47956891017
1698,349134.3088993334
1699,328846.97972673306
1700,249366.3901862472
1701,273132.5450055725
1702,260406.92724359344
1703,248987.9526973416
1704,278796.2593984022
1705,234706.10817236057
1706,374094.6018138972
1707,227119.63167290116
1708,205346.12135580077
1709,267119.3823127435
1710,220586.6526458564
1711,268043.59528386476
1712,271284.2825829473
1713,278342.32513003726
1714,227192.23368182653
1715,210193.50886344808
1716,185043.69192838052
1717,172156.02788158672
1718,139831.57225149573
1719,212893.40531999755
1720,233356.6607281482
1721,156522.99861633134
1722,126336.66384106185
1723,152840.43902622184
1724,216849.98998734774
1725,236444.56096769898
1726,190481.91388344206
1727,154823.58305806783
1728,167438.81428372266
1729,171413.03824600502
1730,150891.67451899793
1731,113401.41082890949
1732,126536.35787097328
1733,114892.20577350054
1734,121934.77305092689
1735,120080.77442647057
1736,108868.90111592885
1737,288041.9227055848
1738,250801.37210166766
1739,236287.62935376557
1740,221866.36828553266
1741,189971.4483626552
1742,168691.12547753975
1743,166557.0829913164
1744,345290.2172277684
1745,214967.66417599787
1746,169251.13452082622
1747,216933.07821120135
1748,217960.93766577696
1749,144227.30349266782
1750,127333.255040837
1751,240238.60704950482
1752,119112.73499300385
1753,147569.4821475681
1754,199217.958367281
1755,169188.60323429003
1756,130535.91975044603
1757,123113.43713189798
1758,145005.46428987215
1759,160286.57304152113
1760,163520.76646402047
1761,141619.37224374537
1762,179372.7152213413
1763,178598.52437032064
1764,121156.04462030188
1765,144770.0580481722
1766,200358.19738368093
1767,206416.58090221335
1768,147190.68520846413
1769,168354.90607720433
1770,148932.78454414936
1771,120092.28649652888
1772,132570.0413834633
1773,122735.59256258965
1774,142169.39689440632
1775,142750.42288247411
1776,131238.55857650592
1777,108363.62318442568
1778,138211.75446507474
1779,117979.29014776718
1780,169632.53068060864
1781,126345.06903989468
1782,90308.52006000472
1783,142246.64128055432
1784,113734.17524750362
1785,119887.340744542
1786,158497.9592254015
1787,159282.9934035901
1788,60041.3291870701
1789,95757.1174414922
1790,82342.40105401605
1791,165397.3958591803
1792,158341.99691668295
1793,129643.60660143335
1794,150415.11486330637
1795,141115.23131496462
1796,120734.81293780192
1797,112601.71657199413
1798,122496.1487029391
1799,108969.53366277413
1800,130260.03945878397
1801,133430.69771707524
1802,122564.30060172392
1803,147807.94654298687
1804,137125.39632828935
1805,134863.1378175362
1806,120301.71530061589
1807,130264.29169204913
1808,117518.6311309587
1809,127434.8936201009
1810,144645.1581413914
1811,95070.27387847562
1812,99726.18782110012
1813,129472.69072111163
1814,95104.97117813422
1815,54461.092951436316
1816,95253.56934270835
1817,115869.92015477896
1818,143069.38094195107
1819,125794.29229136083
1820,51184.975569292365
1821,110772.38679898818
1822,150085.90093672855
1823,44128.31180976401
1824,124003.05079022315
1825,142421.49005948275
1826,109168.87485551447
1827,100437.78027545348
1828,134324.73492187136
1829,112388.03294737538
1830,145747.95119687065
1831,153533.50341711688
1832,71011.42345651335
1833,141724.82254160428
1834,121251.14401779698
1835,116623.75400267685
1836,124880.87694924207
1837,86717.66853559976
1838,126430.88442255883
1839,93883.53571669082
1840,157047.99227070017
1841,140491.08635899806
1842,93680.60537102389
1843,130016.33133986304
1844,133555.7060366389
1845,145246.601536896
1846,172887.96984392096
1847,169359.55256887723
1848,55527.96927217723
1849,107872.81856354896
1850,119467.72590939455
1851,149520.22540779496
1852,124409.39509988904
1853,129968.87871791578
1854,170940.96828880362
1855,151772.43769956712
1856,227086.28685264415
1857,140494.91061120498
1858,137698.2035834951
1859,117081.494749382
1860,145309.24230481844
1861,117178.06413483314
1862,277645.2636359642
1863,262670.339434898
1864,262733.7668945663
1865,346445.30664600915
1866,323059.4559846724
1867,221915.1728422622
1868,307017.8751120239
1869,197559.96347172852
1870,227572.71997769325
1871,243038.3735932669
1872,171067.66902652034
1873,235599.5054469343
1874,152867.79057632654
1875,200344.79278503943
1876,201479.3857359936
1877,213868.76616085126
1878,182175.08883477727
1879,133446.7059991708
1880,130301.94157641869
1881,249928.16105031737
1882,243201.19734661936
1883,186598.92066362366
1884,205138.40217326724
1885,240232.63364003907
1886,286400.27663994895
1887,209796.12516233564
1888,261007.01242739623
1889,171064.59420659812
1890,119189.5605019522
1891,127046.84947124058
1892,101982.25566237036
1893,135070.66307722213
1894,132027.30448031865
1895,138112.81132365222
1896,128156.42486326113
1897,114278.46186604543
1898,113601.17818914997
1899,158641.14468814578
1900,145341.30508199483
1901,173819.4267478591
1902,154447.36914036385
1903,216578.012803865
1904,140766.6450287835
1905,189169.0254865909
1906,141987.5173229223
1907,213139.24191755924
1908,113695.00110849054
1909,128924.41330072774
1910,123048.55088489997
1911,223270.78041378848
1912,337794.9502263331
1913,131555.14980503978
1914,53668.25475350499
1915,346060.2722488595
1916,69226.65510684309
1917,233392.9573937078
1918,139701.36582662628
1919,169776.91414739014
1920,149507.63377071472
1921,415104.59706947964
1922,314142.16377556743
1923,241255.40412222
1924,227855.58542446815
1925,194132.3937358422
1926,383129.3403669263
1927,137754.47542517123
1928,161506.70812219355
1929,120659.28381861123
1930,136282.5889600453
1931,140770.65421532572
1932,142217.44907301455
1933,198682.35956874915
1934,177743.8638326784
1935,173233.0174513324
1936,197909.87708705713
1937,184229.57398041856
1938,175297.89287107947
1939,239247.4580250538
1940,189489.47674274727
1941,166245.35705082293
1942,184347.2383213862
1943,209975.23450455797
1944,378268.19587678486
1945,403845.5718883394
1946,136701.38009569646
1947,312232.1798515563
1948,166364.54128407073
1949,253321.33295837647
1950,190407.78667364488
1951,229722.99940513333
1952,201520.48122638607
1953,169269.01588390218
1954,177932.3292832453
1955,137736.35333572025
1956,300190.8772173182
1957,151882.19028977136
1958,289995.8893346977
1959,141350.97016966328
1960,113809.99646283165
1961,122102.43885405043
1962,97824.93054979411
1963,103165.09793097727
1964,112017.23582359398
1965,142490.857084594
1966,145485.96353082577
1967,298604.32699564425
1968,419610.72502938897
1969,387094.41444193263
1970,447283.74191703653
1971,491210.61466751405
1972,387637.2998829685
1973,252664.63471396378
1974,329516.166946875
1975,499297.58443054976
1976,273476.07752394245
1977,354068.5509491542
1978,372429.7035016479
1979,342897.73872930167
1980,202441.84463810347
1981,347409.3826129251
1982,225361.9307773958
1983,210212.3260256826
1984,163345.505207734
1985,235438.6611559501
1986,211029.79610185677
1987,184797.5405146266
1988,172706.7969461122
1989,192851.621310021
1990,206445.7609859426
1991,237825.77673960227
1992,214940.11658779072
1993,166052.85595766376
1994,232309.04495212043
1995,183418.18551215206
1996,256049.57835887023
1997,302425.5389786507
1998,320815.83539974585
1999,268603.3133934157
2000,314764.0203661994
2001,269740.19478892174
2002,239295.6982118729
2003,270458.8973754402
2004,270129.57398969703
2005,215489.07335291032
2006,226495.66196873615
2007,250191.91301789146
2008,212823.77451952102
2009,198738.80532254855
2010,189493.87726038828
2011,138952.49066091678
2012,174401.7169076307
2013,179789.2142180708
2014,178540.1100147124
2015,209013.71553377804
2016,188296.8863617918
2017,190628.9729166187
2018,119770.4173027659
2019,133710.8875353767
2020,102002.79982376614
2021,100288.82574820539
2022,183381.29813345335
2023,149372.50589946957
2024,262976.0064970987
2025,380542.9116335453
2026,174653.5467415102
2027,159259.06489828925
2028,151242.95189989125
2029,173843.5753512057
2030,265745.11013413843
2031,224823.55220924743
2032,238781.7514672521
2033,257425.13463546574
2034,174400.64672957975
2035,235757.34664398924
2036,200348.24378396836
2037,214256.75471300745
2038,301855.84287013265
2039,228251.29337698003
2040,255312.71050927136
2041,309553.8520775795
2042,206271.15534975272
2043,179091.14254717116
2044,166530.55622072084
2045,204509.71647921365
2046,156126.0295912631
2047,147093.15236804655
2048,141867.36702841267
2049,144192.89914650837
2050,174386.2133934684
2051,103381.31043458835
2052,122916.41446578565
2053,150754.85638664482
2054,92076.84069588418
2055,158744.81910647594
2056,145320.980533165
2057,108287.14291583856
2058,216223.76604957005
2059,132774.81245795466
2060,180830.93037145145
2061,170044.33090704898
2062,131448.5591495076
2063,118275.97033358862
2064,140150.67420150887
2065,113872.76591016103
2066,157721.570173088
2067,107705.64071669098
2068,150448.99197351554
2069,85066.91591786107
2070,117369.92924822
2071,89031.38548031241
2072,132484.06793224972
2073,132184.77062688352
2074,170838.13453104155
2075,146138.29951910305
2076,119603.10822736155
2077,160133.16788998165
2078,128076.57073347684
2079,127736.11652207238
2080,118757.91895664636
2081,129383.66055030971
2082,125540.52706412162
2083,148167.72488778763
2084,110324.02553981866
2085,121794.34123802678
2086,114708.67798458139
2087,122077.54143234217
2088,96794.47682727725
2089,76720.90610497113
2090,126730.88311272139
2091,122236.33957763207
2092,127992.5760994957
2093,114546.56534869527
2094,105712.23829726997
2095,151897.67652727925
2096,78771.37565016246
2097,95250.52423759212
2098,148860.8942247545
2099,57371.78221322446
2100,72177.00183942083
2101,112249.8827195827
2102,117109.8294313021
2103,103123.34003229681
2104,128275.45457461088
2105,131420.14259801124
2106,74886.91790109564
2107,192886.8554004554
2108,114400.34513448513
2109,114028.13926667943
2110,127374.98093931394
2111,129137.98309071912
2112,139955.52783588626
2113,119159.23926944548
2114,116762.73866560469
2115,166215.94105481775
2116,113636.85517958323
2117,151337.0889814331
2118,127388.95368707652
2119,116254.43611538812
2120,109916.66419534435
2121,94037.14273718254
2122,115261.63655934326
2123,79369.4382620901
2124,160182.14981577528
2125,119706.13995260657
2126,149821.64143942262
2127,163581.42833624867
2128,113038.94424167342
2129,82690.5571481062
2130,139626.64328166438
2131,145609.2885540691
2132,113517.71961061588
2133,120422.81888216485
2134,120705.23836575648
2135,92801.40459022748
2136,82302.7698239832
2137,109287.63859812153
2138,129152.71288064952
2139,149087.94220717534
2140,141033.08945938633
2141,146046.59431717114
2142,131950.12850238
2143,154787.8764622563
2144,121388.74070649383
2145,138297.73114903786
2146,176485.0743279172
2147,136199.0747321359
2148,129518.9522244708
2149,136656.11831618013
2150,225966.8633695867
2151,111965.46491415765
2152,169798.58864332957
2153,172520.83331337236
2154,107218.6765851436
2155,137768.7325482272
2156,265913.2196399637
2157,227138.5616003987
2158,232274.40885088674
2159,210516.6174974567
2160,178652.46805376938
2161,234502.83399948856
2162,410236.4303171823
2163,364673.51876279264
2164,249735.81552156727
2165,198801.7850504904
2166,157173.17474140524
2167,214751.12274286212
2168,209907.8746158697
2169,196207.85031970206
2170,226137.25048489997
2171,158382.15869111393
2172,131623.93910169182
2173,172600.6008344697
2174,223516.343320701
2175,295153.6033553828
2176,318270.27976289846
2177,236918.67678659735
2178,211589.7251149008
2179,138728.06238959514
2180,214901.11444413904
2181,191869.45605283984
2182,223818.7604837044
2183,186395.22394917268
2184,120537.39691097056
2185,119223.66686899701
2186,145275.58087845208
2187,148205.8126461633
2188,153617.49844060987
2189,276648.2912945264
2190,82682.69515658678
2191,79485.79520395971
2192,83449.28814364283
2193,103393.55697082722
2194,107021.46990036241
2195,117279.41656353923
2196,104016.22465870716
2197,118182.9580443743
2198,162605.20177639308
2199,176026.18223084486
2200,150721.58355344494
2201,141872.72071934785
2202,237587.64129808283
2203,137155.39649731637
2204,192251.6821422999
2205,122053.63327677733
2206,144527.06220444353
2207,225826.08834454836
2208,261295.93855912867
2209,267713.13290558395
2210,127567.44290876802
2211,113917.50025701661
2212,122345.75084815461
2213,108090.33205749617
2214,131966.46866128503
2215,99413.88577841544
2216,153933.83629048234
2217,73114.67226627885
2218,68721.89859503772
2219,65505.30428655239
2220,61265.29882931338
2221,346275.36598589795
2222,293162.3799822857
2223,287656.2508903808
2224,201627.1871007874
2225,119657.2930830721
2226,185645.35332305418
2227,192264.89734981232
2228,263701.50160693686
2229,246651.7665832703
2230,158975.27931984028
2231,203156.03364877283
2232,178217.710815044
2233,178562.9023029466
2234,243633.87437767017
2235,215510.02018395622
2236,255653.58603480845
2237,309259.23827438493
2238,195912.79880658683
2239,103317.09674904081
2240,156421.47298707467
2241,162508.15788115893
2242,123524.96094465847
2243,126016.40177856512
2244,102544.97030916785
2245,98119.21027615012
2246,139255.19292778373
2247,109445.85326208673
2248,121143.36220681251
2249,120717.63604276565
2250,130119.24404292271
2251,111211.56581257585
2252,178891.52215848232
2253,154170.78706243122
2254,176403.25162944873
2255,188759.28767259806
2256,175198.54719622835
2257,210067.18102168085
2258,162774.5517832556
2259,178453.67628438305
2260,140801.20008358103
2261,191107.0029419657
2262,208390.34525359157
2263,389781.85137935146
2264,495139.9518516679
2265,166612.19309738357
2266,336972.1266577822
2267,410012.23437001073
2268,526315.9666842236
2269,150554.7941082194
2270,199235.8593399228
2271,211359.45034861675
2272,189921.9184795076
2273,166142.10379041074
2274,186910.05759577063
2275,162768.18162776178
2276,195088.4441048117
2277,192808.1032553525
2278,149818.1356856721
2279,130209.29240846164
2280,117910.74228851033
2281,172800.24391457063
2282,191955.17450561622
2283,108230.0646772056
2284,114746.29512206782
2285,147994.61759122935
2286,124295.20198955838
2287,368130.52708660625
2288,282825.9803529796
2289,405221.5168414165
2290,487705.90947504225
2291,342294.15408225934
2292,427340.697652079
2293,523286.13941707724
2294,425895.98643235996
2295,493047.01967207843
2296,299432.1516661349
2297,340434.816883157
2298,333982.70120894175
2299,353595.7915882121
2300,325240.5308497828
2301,296020.555757079
2302,249651.38619944724
2303,243609.78272741887
2304,256222.4911179902
2305,190203.85142587937
2306,186105.84465574822
2307,195937.4269900989
2308,230088.92658290014
2309,283639.8545472749
2310,226598.12617943963
2311,196474.066684797
2312,173752.3510638432
2313,171937.38296534363
2314,179849.12941862023
2315,173883.56965299827
2316,187760.2132367586
2317,193758.89857100992
2318,171676.72987957022
2319,177612.77025278663
2320,183946.80369119757
2321,242112.7450016887
2322,183449.5774602887
2323,196278.66274992592
2324,167839.51402758455
2325,209756.89417881076
2326,171564.13899098954
2327,199411.3257726054
2328,225447.5614334817
2329,191063.48904202503
2330,180085.14948932795
2331,359556.3403379557
2332,406238.6450014324
2333,317732.6893777871
2334,258874.0233907192
2335,292036.2293080662
2336,323500.29213193274
2337,196053.37441216165
2338,257407.1084672439
2339,195848.73737258528
2340,421106.34056730213
2341,209484.69933019188
2342,237790.7668784531
2343,218569.91987028337
2344,212450.48165862175
2345,241974.2064989483
2346,212478.95957801284
2347,203757.255075869
2348,241142.10212930263
2349,177165.07503228655
2350,304635.40589226526
2351,253603.03397673185
2352,250769.7272210253
2353,247341.03805554644
2354,144948.26170315762
2355,149345.54581713147
2356,148503.971962991
2357,191700.162027376
2358,196115.70415552618
2359,131370.14658326778
2360,115014.07493235693
2361,149764.41675452597
2362,271018.9473197695
2363,132345.47811612723
2364,139445.6709923367
2365,213921.05252101936
2366,187718.76575613767
2367,217479.2900270592
2368,216473.39516261852
2369,223484.2988349585
2370,178400.27434953948
2371,164108.86948867523
2372,186156.43189963436
2373,296735.19139274803
2374,310352.47783053207
2375,257035.9083324825
2376,282126.1460225328
2377,337587.78488328925
2378,145382.7809766807
2379,207533.44676912058
2380,151555.32534929045
2381,169620.660387642
2382,218219.4784485038
2383,205306.41784905278
2384,251552.993988639
2385,163968.82678923156
2386,133202.26882588817
2387,136525.36433975492
2388,99938.57284265992
2389,117389.60787869162
2390,152171.40320136072
2391,141129.77458947853
2392,117773.15968992029
2393,168352.51740945195
2394,145082.03466642473
2395,203827.61723210293
2396,142886.56779180674
2397,222027.3342039793
2398,134340.62513332788
2399,66124.05307248111
2400,64681.14429378897
2401,125605.45818018113
2402,138248.69837748836
2403,146717.74831543354
2404,152055.56681015328
2405,162275.03843504205
2406,144998.96010442337
2407,123089.62287594132
2408,147901.07696115706
2409,120923.63237794871
2410,175900.78385013278
2411,115844.46614024644
2412,158186.8729989386
2413,133407.03106802583
2414,164270.85667931972
2415,135058.93736267785
2416,126624.31053306951
2417,135641.4313665726
2418,142219.46576285677
2419,128811.77258038198
2420,119229.95681037667
2421,161590.38751094553
2422,105681.95490002858
2423,113894.94325602216
2424,151951.78301638237
2425,188820.93599637653
2426,132895.72327476618
2427,129670.32096704305
2428,185899.1039485007
2429,117581.1905345484
2430,133597.21726443432
2431,110074.38474005734
2432,146213.5848388078
2433,150186.26500124641
2434,133788.63311594323
2435,152203.4028658999
2436,106719.81486811068
2437,107383.16714584395
2438,125450.81021405225
2439,100411.48360911182
2440,121770.94346736268
2441,84006.85146189199
2442,95014.14614378942
2443,128062.2298322951
2444,132879.51754264988
2445,86493.56919582856
2446,136239.84648217587
2447,176343.51062698668
2448,129718.10393950612
2449,112551.73741820226
2450,147919.0417294398
2451,118139.84662520078
2452,197703.3714268565
2453,93654.01139650198
2454,117742.3183716938
2455,119750.94230305703
2456,139029.48093946156
2457,138794.5626774903
2458,133473.59553447526
2459,110884.85678168669
2460,134511.58121713088
2461,127788.92489132943
2462,142002.00302401898
2463,127405.54787632698
2464,176049.32546084383
2465,136660.2066111538
2466,115672.91411802138
2467,122843.71469210918
2468,79461.04464792863
2469,82174.04712623528
2470,189923.38571769517
2471,240153.47717124375
2472,160027.4033767574
2473,126416.9542728634
2474,76816.63675506944
2475,208575.47857721435
2476,119509.28468384715
2477,127914.96159706845
2478,155290.90981075037
2479,106303.447882823
2480,146342.1453138137
2481,121634.73701408779
2482,119233.08759824232
2483,113913.76464925225
2484,118215.76159153365
2485,130145.92490891654
2486,163403.31162538548
2487,162991.25509221997
2488,154636.96240670845
2489,150238.40192576425
2490,145651.03220986927
2491,91060.07406576116
2492,195981.32674228813
2493,149591.5814331674
2494,139328.4414267283
2495,85638.29294973423
2496,223522.12437672447
2497,153199.33542505742
2498,111161.07683759727
2499,86008.0006173141
2500,137498.15271512658
2501,139233.45232957287
2502,143903.4452388287
2503,97422.61190194663
2504,187766.59120529355
2505,233775.81177608715
2506,265265.5468907042
2507,278779.4953411763
2508,264260.27373093314
2509,213346.74698591273
2510,209253.74529322254
2511,174234.75706573823
2512,210169.8013978898
2513,224429.8128084649
2514,297042.11988701334
2515,153206.60065633012
2516,171956.5398171252
2517,150708.2405673979
2518,152948.74998439502
2519,231255.82758966633
2520,217046.34992388755
2521,183384.06094767858
2522,220906.1955955305
2523,114369.91351777218
2524,139373.50812954127
2525,156519.76563034253
2526,139376.25261760526
2527,116523.64064794175
2528,133157.42497178086
2529,123788.32328323192
2530,122810.99075629849
2531,262798.8493469146
2532,223711.64559193826
2533,191802.1748629559
2534,234192.3192889918
2535,299716.3254826204
2536,234288.86706249978
2537,244791.84846440854
2538,181971.91299244016
2539,184739.70797411038
2540,179975.5391029043
2541,178516.48825752715
2542,166646.96113948798
2543,120550.55536624922
2544,120430.74383754465
2545,131495.98668747788
2546,120750.36982191847
2547,129732.79298892393
2548,153919.7044394026
2549,161350.70802842145
2550,172375.0
2551,139093.50421525867
2552,131802.57384833458
2553,75564.55473588558
2554,98074.30425734974
2555,123177.94001027955
2556,102224.36781598092
2557,104035.57244480714
2558,149394.9913834227
2559,142805.36889744445
2560,149710.6733375202
2561,147572.44903535116
2562,146315.80973945584
2563,157517.81890189572
2564,206055.6994906525
2565,144675.72821777844
2566,177728.1233299445
2567,137928.06355268773
2568,208306.62198170257
2569,227027.74375462305
2570,118816.16967612531
2571,205897.10170482672
2572,155001.0533425821
2573,221226.67406361212
2574,269506.34778168576
2575,133139.66502377248
2576,115481.18695698945
2577,155857.41819801417
2578,78412.73840564945
2579,62382.07572360532
2580,86428.94600538607
2581,100918.64313758299
2582,96845.7664116538
2583,301141.89313700225
2584,169964.9296604046
2585,180275.09860173316
2586,217446.11819584717
2587,193725.62052114488
2588,144313.30743207442
2589,147450.72277465562
2590,201149.6917705316
2591,220350.93151598124
2592,213670.89073215012
2593,252257.5538363292
2594,179562.63314782907
2595,197279.44741371737
2596,288626.19876310567
2597,183624.7510237957
2598,296143.2090148726
2599,394220.1402034508
2600,158931.13079339202
2601,147437.74676248553
2602,81799.53481738702
2603,92439.79436353999
2604,87445.79551601925
2605,77784.59436635194
2606,145504.8767956633
2607,194716.33075017505
2608,177747.33698405183
2609,162200.16045646308
2610,103821.26325187445
2611,137181.65831421118
2612,161939.62887779367
2613,131105.61630637597
2614,129741.50039761602
2615,153717.0424184337
2616,145974.13258849704
2617,194576.96985059557
2618,183696.03535095713
2619,192848.21382898916
2620,188110.3214293917
2621,177830.70617078128
2622,185060.949139718
2623,234582.3673728509
2624,282191.1233616346
2625,301280.30658776115
2626,170528.01050840004
2627,165479.13944811773
2628,592769.8591500225
2629,502739.7240235084
2630,398693.0761784603
2631,478924.6811234703
2632,444906.5173726926
2633,345532.8853581523
2634,421343.07868785085
2635,159795.46448234803
2636,171514.7854489666
2637,171523.51834271272
2638,263673.78579850995
2639,190302.45419892974
2640,149787.76136879294
2641,106722.6324080989
2642,195096.1949631775
2643,105193.23916865933
2644,117858.60678439471
2645,108144.84428785932
2646,97743.69155789516
2647,102853.09566940932
2648,147774.08915377417
2649,150891.8364248188
2650,140202.778892122
2651,141494.11345129056
2652,399385.5435072287
2653,241404.97484631155
2654,258856.52804409454
2655,409770.30254658574
2656,336679.6577748096
2657,355366.9342735904
2658,327270.85809948936
2659,303838.9039651574
2660,367168.8055678415
2661,359032.7039236488
2662,362233.64366222074
2663,294822.10598517914
2664,269243.3965091094
2665,331451.9520495803
2666,301957.13367186155
2667,166113.6539954673
2668,175694.73848431345
2669,180845.87055496086
2670,267352.0468883591
2671,182479.3719717966
2672,202795.3034018816
2673,202959.16189302263
2674,204988.92285594592
2675,176846.36602307248
2676,187882.39136477694
2677,196802.09028906783
2678,244371.11855830697
2679,270192.0489325997
2680,293303.2640892825
2681,402621.23198133835
2682,315245.524095411
2683,555903.5347910862
2684,311389.33859706897
2685,338779.13305307674
2686,263264.7002523231
2687,309910.2997580126
2688,206023.34265215992
2689,202659.37866541336
2690,400366.13951565896
2691,190589.08195279742
2692,140288.86001156786
2693,203944.13185959333
2694,135938.6974953676
2695,190491.85051436594
2696,181526.5323546411
2697,185560.32463443128
2698,191618.32662196853
2699,170550.48349713843
2700,154751.0132774154
2701,143366.69089183546
2702,103794.2767267231
2703,118250.38569473653
2704,144830.53510119542
2705,116475.3839464072
2706,108733.83037643759
2707,118639.05915825175
2708,136665.30558603693
2709,103305.30694659127
2710,130085.74727813223
2711,308986.8651252526
2712,381266.98091300944
2713,170065.3971551721
2714,149316.68244923814
2715,166204.84249280888
2716,141130.82411020863
2717,198627.39241596853
2718,220593.7176002006
2719,150193.61977332595
2720,173120.13153906327
2721,135377.0213772264
2722,157426.34212583795
2723,136639.61085945604
2724,130468.0138292545
2725,129181.38193895556
2726,153959.72597543927
2727,172163.49242731117
2728,177078.1285456271
2729,151491.83309121418
2730,150137.237997861
2731,127675.26828516218
2732,131547.97932550064
2733,157792.9125473027
2734,140184.28353597454
2735,137970.79796720977
